Date,2y,Date,10y,Date,BankRate
17/12/2014,0.463,17/12/2014,1.771,18/12/2014,0.5
16/12/2014,0.449,16/12/2014,1.775,17/12/2014,0.5
15/12/2014,0.452,15/12/2014,1.801,16/12/2014,0.5
12/12/2014,0.466,12/12/2014,1.8,15/12/2014,0.5
11/12/2014,0.524,11/12/2014,1.908,12/12/2014,0.5
10/12/2014,0.512,10/12/2014,1.911,11/12/2014,0.5
09/12/2014,0.506,09/12/2014,1.888,10/12/2014,0.5
08/12/2014,0.539,08/12/2014,1.961,09/12/2014,0.5
05/12/2014,0.578,05/12/2014,2.019,08/12/2014,0.5
04/12/2014,0.544,04/12/2014,1.988,05/12/2014,0.5
03/12/2014,0.568,03/12/2014,2.013,04/12/2014,0.5
02/12/2014,0.538,02/12/2014,1.969,03/12/2014,0.5
01/12/2014,0.499,01/12/2014,1.898,02/12/2014,0.5
28/11/2014,0.512,28/11/2014,1.926,01/12/2014,0.5
27/11/2014,0.495,27/11/2014,1.923,28/11/2014,0.5
26/11/2014,0.522,26/11/2014,1.98,27/11/2014,0.5
25/11/2014,0.541,25/11/2014,2.009,26/11/2014,0.5
24/11/2014,0.552,24/11/2014,2.047,25/11/2014,0.5
21/11/2014,0.546,21/11/2014,2.048,24/11/2014,0.5
20/11/2014,0.58,20/11/2014,2.094,21/11/2014,0.5
19/11/2014,0.601,19/11/2014,2.141,20/11/2014,0.5
18/11/2014,0.585,18/11/2014,2.12,19/11/2014,0.5
17/11/2014,0.579,17/11/2014,2.12,18/11/2014,0.5
14/11/2014,0.565,14/11/2014,2.116,17/11/2014,0.5
13/11/2014,0.607,13/11/2014,2.181,14/11/2014,0.5
12/11/2014,0.623,12/11/2014,2.192,13/11/2014,0.5
11/11/2014,0.668,11/11/2014,2.236,12/11/2014,0.5
10/11/2014,0.651,10/11/2014,2.205,11/11/2014,0.5
07/11/2014,0.637,07/11/2014,2.202,10/11/2014,0.5
06/11/2014,0.67,06/11/2014,2.245,07/11/2014,0.5
05/11/2014,0.688,05/11/2014,2.26,06/11/2014,0.5
04/11/2014,0.664,04/11/2014,2.228,05/11/2014,0.5
03/11/2014,0.69,03/11/2014,2.273,04/11/2014,0.5
31/10/2014,0.655,31/10/2014,2.247,03/11/2014,0.5
30/10/2014,0.633,30/10/2014,2.224,31/10/2014,0.5
29/10/2014,0.638,29/10/2014,2.256,30/10/2014,0.5
28/10/2014,0.65,28/10/2014,2.236,29/10/2014,0.5
27/10/2014,0.647,27/10/2014,2.207,28/10/2014,0.5
24/10/2014,0.676,24/10/2014,2.23,27/10/2014,0.5
23/10/2014,0.677,23/10/2014,2.242,24/10/2014,0.5
22/10/2014,0.679,22/10/2014,2.212,23/10/2014,0.5
21/10/2014,0.678,21/10/2014,2.172,22/10/2014,0.5
20/10/2014,0.667,20/10/2014,2.15,21/10/2014,0.5
17/10/2014,0.69,17/10/2014,2.189,20/10/2014,0.5
16/10/2014,0.65,16/10/2014,2.095,17/10/2014,0.5
15/10/2014,0.517,15/10/2014,1.955,16/10/2014,0.5
14/10/2014,0.606,14/10/2014,2.127,15/10/2014,0.5
13/10/2014,0.651,13/10/2014,2.167,14/10/2014,0.5
10/10/2014,0.702,10/10/2014,2.217,13/10/2014,0.5
09/10/2014,0.726,09/10/2014,2.262,10/10/2014,0.5
08/10/2014,0.741,08/10/2014,2.264,09/10/2014,0.5
07/10/2014,0.75,07/10/2014,2.289,08/10/2014,0.5
06/10/2014,0.78,06/10/2014,2.355,07/10/2014,0.5
03/10/2014,0.802,03/10/2014,2.389,06/10/2014,0.5
02/10/2014,0.755,02/10/2014,2.325,03/10/2014,0.5
01/10/2014,0.792,01/10/2014,2.359,02/10/2014,0.5
30/09/2014,0.826,30/09/2014,2.425,01/10/2014,0.5
29/09/2014,0.833,29/09/2014,2.44,30/09/2014,0.5
26/09/2014,0.855,26/09/2014,2.468,29/09/2014,0.5
25/09/2014,0.836,25/09/2014,2.445,26/09/2014,0.5
24/09/2014,0.867,24/09/2014,2.481,25/09/2014,0.5
23/09/2014,0.857,23/09/2014,2.485,24/09/2014,0.5
22/09/2014,0.863,22/09/2014,2.494,23/09/2014,0.5
19/09/2014,0.885,19/09/2014,2.544,22/09/2014,0.5
18/09/2014,0.865,18/09/2014,2.575,19/09/2014,0.5
17/09/2014,0.852,17/09/2014,2.517,18/09/2014,0.5
16/09/2014,0.822,16/09/2014,2.524,17/09/2014,0.5
15/09/2014,0.834,15/09/2014,2.542,16/09/2014,0.5
12/09/2014,0.828,12/09/2014,2.529,15/09/2014,0.5
11/09/2014,0.806,11/09/2014,2.497,12/09/2014,0.5
10/09/2014,0.791,10/09/2014,2.505,11/09/2014,0.5
09/09/2014,0.783,09/09/2014,2.48,10/09/2014,0.5
08/09/2014,0.768,08/09/2014,2.477,09/09/2014,0.5
05/09/2014,0.809,05/09/2014,2.463,08/09/2014,0.5
04/09/2014,0.862,04/09/2014,2.494,05/09/2014,0.5
03/09/2014,0.859,03/09/2014,2.473,04/09/2014,0.5
02/09/2014,0.856,02/09/2014,2.44,03/09/2014,0.5
01/09/2014,0.841,01/09/2014,2.383,02/09/2014,0.5
29/08/2014,0.838,29/08/2014,2.368,01/09/2014,0.5
28/08/2014,0.852,28/08/2014,2.371,29/08/2014,0.5
27/08/2014,0.846,27/08/2014,2.373,28/08/2014,0.5
26/08/2014,0.872,26/08/2014,2.449,27/08/2014,0.5
25/08/2014,0.721,25/08/2014,2.405,26/08/2014,0.5
22/08/2014,0.724,22/08/2014,2.405,25/08/2014,0.5
21/08/2014,0.709,21/08/2014,2.396,22/08/2014,0.5
20/08/2014,0.736,20/08/2014,2.418,21/08/2014,0.5
19/08/2014,0.7,19/08/2014,2.401,20/08/2014,0.5
18/08/2014,0.72,18/08/2014,2.427,19/08/2014,0.5
15/08/2014,0.646,15/08/2014,2.326,18/08/2014,0.5
14/08/2014,0.712,14/08/2014,2.442,15/08/2014,0.5
13/08/2014,0.708,13/08/2014,2.441,14/08/2014,0.5
12/08/2014,0.8,12/08/2014,2.483,13/08/2014,0.5
11/08/2014,0.805,11/08/2014,2.49,12/08/2014,0.5
08/08/2014,0.784,08/08/2014,2.46,11/08/2014,0.5
07/08/2014,0.78,07/08/2014,2.482,08/08/2014,0.5
06/08/2014,0.803,06/08/2014,2.514,07/08/2014,0.5
05/08/2014,0.815,05/08/2014,2.579,06/08/2014,0.5
04/08/2014,0.79,04/08/2014,2.537,05/08/2014,0.5
01/08/2014,0.789,01/08/2014,2.548,04/08/2014,0.5
31/07/2014,0.84,31/07/2014,2.602,01/08/2014,0.5
30/07/2014,0.855,30/07/2014,2.597,31/07/2014,0.5
29/07/2014,0.837,29/07/2014,2.546,30/07/2014,0.5
28/07/2014,0.842,28/07/2014,2.578,29/07/2014,0.5
25/07/2014,0.834,25/07/2014,2.57,28/07/2014,0.5
24/07/2014,0.857,24/07/2014,2.606,25/07/2014,0.5
23/07/2014,0.823,23/07/2014,2.554,24/07/2014,0.5
22/07/2014,0.842,22/07/2014,2.585,23/07/2014,0.5
21/07/2014,0.827,21/07/2014,2.566,22/07/2014,0.5
18/07/2014,0.836,18/07/2014,2.571,21/07/2014,0.5
17/07/2014,0.829,17/07/2014,2.586,18/07/2014,0.5
16/07/2014,0.867,16/07/2014,2.651,17/07/2014,0.5
15/07/2014,0.873,15/07/2014,2.644,16/07/2014,0.5
14/07/2014,0.825,14/07/2014,2.604,15/07/2014,0.5
11/07/2014,0.837,11/07/2014,2.601,14/07/2014,0.5
10/07/2014,0.863,10/07/2014,2.627,11/07/2014,0.5
09/07/2014,0.871,09/07/2014,2.659,10/07/2014,0.5
08/07/2014,0.841,08/07/2014,2.647,09/07/2014,0.5
07/07/2014,0.885,07/07/2014,2.726,08/07/2014,0.5
04/07/2014,0.903,04/07/2014,2.757,07/07/2014,0.5
03/07/2014,0.903,03/07/2014,2.75,04/07/2014,0.5
02/07/2014,0.93,02/07/2014,2.751,03/07/2014,0.5
01/07/2014,0.9,01/07/2014,2.705,02/07/2014,0.5
30/06/2014,0.867,30/06/2014,2.67,01/07/2014,0.5
27/06/2014,0.843,27/06/2014,2.64,30/06/2014,0.5
26/06/2014,0.83,26/06/2014,2.636,27/06/2014,0.5
25/06/2014,0.822,25/06/2014,2.646,26/06/2014,0.5
24/06/2014,0.869,24/06/2014,2.734,25/06/2014,0.5
23/06/2014,0.877,23/06/2014,2.738,24/06/2014,0.5
20/06/2014,0.898,20/06/2014,2.76,23/06/2014,0.5
19/06/2014,0.888,19/06/2014,2.735,20/06/2014,0.5
18/06/2014,0.88,18/06/2014,2.74,19/06/2014,0.5
17/06/2014,0.914,17/06/2014,2.777,18/06/2014,0.5
16/06/2014,0.9,16/06/2014,2.753,17/06/2014,0.5
13/06/2014,0.858,13/06/2014,2.745,16/06/2014,0.5
12/06/2014,0.731,12/06/2014,2.717,13/06/2014,0.5
11/06/2014,0.714,11/06/2014,2.711,12/06/2014,0.5
10/06/2014,0.729,10/06/2014,2.72,11/06/2014,0.5
09/06/2014,0.709,09/06/2014,2.699,10/06/2014,0.5
06/06/2014,0.675,06/06/2014,2.655,09/06/2014,0.5
05/06/2014,0.681,05/06/2014,2.677,06/06/2014,0.5
04/06/2014,0.711,04/06/2014,2.698,05/06/2014,0.5
03/06/2014,0.695,03/06/2014,2.647,04/06/2014,0.5
02/06/2014,0.685,02/06/2014,2.614,03/06/2014,0.5
30/05/2014,0.666,30/05/2014,2.57,02/06/2014,0.5
29/05/2014,0.648,29/05/2014,2.541,30/05/2014,0.5
28/05/2014,0.644,28/05/2014,2.548,29/05/2014,0.5
27/05/2014,0.698,27/05/2014,2.642,28/05/2014,0.5
23/05/2014,0.694,23/05/2014,2.635,27/05/2014,0.5
22/05/2014,0.717,22/05/2014,2.653,26/05/2014,0.5
21/05/2014,0.722,21/05/2014,2.645,23/05/2014,0.5
20/05/2014,0.695,20/05/2014,2.61,22/05/2014,0.5
19/05/2014,0.688,19/05/2014,2.587,21/05/2014,0.5
16/05/2014,0.678,16/05/2014,2.564,20/05/2014,0.5
15/05/2014,0.637,15/05/2014,2.524,19/05/2014,0.5
14/05/2014,0.66,14/05/2014,2.583,16/05/2014,0.5
13/05/2014,0.739,13/05/2014,2.682,15/05/2014,0.5
12/05/2014,0.791,12/05/2014,2.733,14/05/2014,0.5
09/05/2014,0.757,09/05/2014,2.685,13/05/2014,0.5
08/05/2014,0.722,08/05/2014,2.644,12/05/2014,0.5
07/05/2014,0.751,07/05/2014,2.658,09/05/2014,0.5
06/05/2014,0.753,06/05/2014,2.657,08/05/2014,0.5
05/05/2014,0.702,05/05/2014,2.641,07/05/2014,0.5
02/05/2014,0.696,02/05/2014,2.642,06/05/2014,0.5
01/05/2014,0.676,01/05/2014,2.635,05/05/2014,0.5
30/04/2014,0.687,30/04/2014,2.663,02/05/2014,0.5
29/04/2014,0.7,29/04/2014,2.686,01/05/2014,0.5
28/04/2014,0.699,28/04/2014,2.664,30/04/2014,0.5
25/04/2014,0.687,25/04/2014,2.639,29/04/2014,0.5
24/04/2014,0.716,24/04/2014,2.691,28/04/2014,0.5
23/04/2014,0.701,23/04/2014,2.678,25/04/2014,0.5
22/04/2014,0.731,22/04/2014,2.711,24/04/2014,0.5
21/04/2014,0.708,21/04/2014,2.668,23/04/2014,0.5
18/04/2014,0.708,18/04/2014,2.668,22/04/2014,0.5
17/04/2014,0.708,17/04/2014,2.668,21/04/2014,0.5
16/04/2014,0.664,16/04/2014,2.636,18/04/2014,0.5
15/04/2014,0.627,15/04/2014,2.601,17/04/2014,0.5
14/04/2014,0.643,14/04/2014,2.637,16/04/2014,0.5
11/04/2014,0.62,11/04/2014,2.611,15/04/2014,0.5
10/04/2014,0.615,10/04/2014,2.619,14/04/2014,0.5
09/04/2014,0.653,09/04/2014,2.69,11/04/2014,0.5
08/04/2014,0.653,08/04/2014,2.694,10/04/2014,0.5
07/04/2014,0.635,07/04/2014,2.664,09/04/2014,0.5
04/04/2014,0.648,04/04/2014,2.686,08/04/2014,0.5
03/04/2014,0.687,03/04/2014,2.754,07/04/2014,0.5
02/04/2014,0.709,02/04/2014,2.774,04/04/2014,0.5
01/04/2014,0.689,01/04/2014,2.732,03/04/2014,0.5
31/03/2014,0.71,31/03/2014,2.736,02/04/2014,0.5
28/03/2014,0.712,28/03/2014,2.724,01/04/2014,0.5
27/03/2014,0.674,27/03/2014,2.675,31/03/2014,0.5
26/03/2014,0.676,26/03/2014,2.699,28/03/2014,0.5
25/03/2014,0.672,25/03/2014,2.708,27/03/2014,0.5
24/03/2014,0.65,24/03/2014,2.686,26/03/2014,0.5
21/03/2014,0.674,21/03/2014,2.747,25/03/2014,0.5
20/03/2014,0.679,20/03/2014,2.767,24/03/2014,0.5
19/03/2014,0.644,19/03/2014,2.697,21/03/2014,0.5
18/03/2014,0.632,18/03/2014,2.677,20/03/2014,0.5
17/03/2014,0.637,17/03/2014,2.682,19/03/2014,0.5
14/03/2014,0.612,14/03/2014,2.664,18/03/2014,0.5
13/03/2014,0.608,13/03/2014,2.687,17/03/2014,0.5
12/03/2014,0.647,12/03/2014,2.752,14/03/2014,0.5
11/03/2014,0.649,11/03/2014,2.783,13/03/2014,0.5
10/03/2014,0.651,10/03/2014,2.796,12/03/2014,0.5
07/03/2014,0.647,07/03/2014,2.794,11/03/2014,0.5
06/03/2014,0.632,06/03/2014,2.767,10/03/2014,0.5
05/03/2014,0.621,05/03/2014,2.719,07/03/2014,0.5
04/03/2014,0.62,04/03/2014,2.697,06/03/2014,0.5
03/03/2014,0.596,03/03/2014,2.645,05/03/2014,0.5
28/02/2014,0.494,28/02/2014,2.719,04/03/2014,0.5
27/02/2014,0.494,27/02/2014,2.676,03/03/2014,0.5
26/02/2014,0.504,26/02/2014,2.725,28/02/2014,0.5
25/02/2014,0.499,25/02/2014,2.744,27/02/2014,0.5
24/02/2014,0.49,24/02/2014,2.774,26/02/2014,0.5
21/02/2014,0.491,21/02/2014,2.781,25/02/2014,0.5
20/02/2014,0.51,20/02/2014,2.798,24/02/2014,0.5
19/02/2014,0.483,19/02/2014,2.731,21/02/2014,0.5
18/02/2014,0.487,18/02/2014,2.746,20/02/2014,0.5
17/02/2014,0.497,17/02/2014,2.782,19/02/2014,0.5
14/02/2014,0.52,14/02/2014,2.794,18/02/2014,0.5
13/02/2014,0.523,13/02/2014,2.791,17/02/2014,0.5
12/02/2014,0.539,12/02/2014,2.819,14/02/2014,0.5
11/02/2014,0.494,11/02/2014,2.742,13/02/2014,0.5
10/02/2014,0.477,10/02/2014,2.719,12/02/2014,0.5
07/02/2014,0.475,07/02/2014,2.712,11/02/2014,0.5
06/02/2014,0.505,06/02/2014,2.747,10/02/2014,0.5
05/02/2014,0.488,05/02/2014,2.689,07/02/2014,0.5
04/02/2014,0.486,04/02/2014,2.701,06/02/2014,0.5
03/02/2014,0.478,03/02/2014,2.689,05/02/2014,0.5
31/01/2014,0.494,31/01/2014,2.707,04/02/2014,0.5
30/01/2014,0.524,30/01/2014,2.751,03/02/2014,0.5
29/01/2014,0.51,29/01/2014,2.762,31/01/2014,0.5
28/01/2014,0.538,28/01/2014,2.806,30/01/2014,0.5
27/01/2014,0.539,27/01/2014,2.775,29/01/2014,0.5
24/01/2014,0.531,24/01/2014,2.772,28/01/2014,0.5
23/01/2014,0.537,23/01/2014,2.81,27/01/2014,0.5
22/01/2014,0.579,22/01/2014,2.886,24/01/2014,0.5
21/01/2014,0.535,21/01/2014,2.834,23/01/2014,0.5
20/01/2014,0.533,20/01/2014,2.828,22/01/2014,0.5
17/01/2014,0.519,17/01/2014,2.831,21/01/2014,0.5
16/01/2014,0.507,16/01/2014,2.811,20/01/2014,0.5
15/01/2014,0.52,15/01/2014,2.863,17/01/2014,0.5
14/01/2014,0.515,14/01/2014,2.834,16/01/2014,0.5
13/01/2014,0.487,13/01/2014,2.828,15/01/2014,0.5
10/01/2014,0.517,10/01/2014,2.873,14/01/2014,0.5
09/01/2014,0.566,09/01/2014,2.983,13/01/2014,0.5
08/01/2014,0.558,08/01/2014,2.973,10/01/2014,0.5
07/01/2014,0.525,07/01/2014,2.95,09/01/2014,0.5
06/01/2014,0.517,06/01/2014,2.972,08/01/2014,0.5
03/01/2014,0.538,03/01/2014,3.024,07/01/2014,0.5
02/01/2014,0.543,02/01/2014,3.027,06/01/2014,0.5
01/01/2014,0.564,01/01/2014,3.022,03/01/2014,0.5
31/12/2013,0.564,31/12/2013,3.022,02/01/2014,0.5
30/12/2013,0.569,30/12/2013,3.033,31/12/2013,0.5
27/12/2013,0.63,27/12/2013,3.074,30/12/2013,0.5
26/12/2013,0.58,26/12/2013,2.976,27/12/2013,0.5
25/12/2013,0.58,25/12/2013,2.976,24/12/2013,0.5
24/12/2013,0.58,24/12/2013,2.976,23/12/2013,0.5
23/12/2013,0.566,23/12/2013,2.964,20/12/2013,0.5
20/12/2013,0.544,20/12/2013,2.944,19/12/2013,0.5
19/12/2013,0.535,19/12/2013,2.959,18/12/2013,0.5
18/12/2013,0.478,18/12/2013,2.921,17/12/2013,0.5
17/12/2013,0.448,17/12/2013,2.869,16/12/2013,0.5
16/12/2013,0.468,16/12/2013,2.884,13/12/2013,0.5
13/12/2013,0.475,13/12/2013,2.897,12/12/2013,0.5
12/12/2013,0.48,12/12/2013,2.898,11/12/2013,0.5
11/12/2013,0.462,11/12/2013,2.863,10/12/2013,0.5
10/12/2013,0.468,10/12/2013,2.881,09/12/2013,0.5
09/12/2013,0.508,09/12/2013,2.92,06/12/2013,0.5
06/12/2013,0.506,06/12/2013,2.902,05/12/2013,0.5
05/12/2013,0.498,05/12/2013,2.917,04/12/2013,0.5
04/12/2013,0.493,04/12/2013,2.902,03/12/2013,0.5
03/12/2013,0.475,03/12/2013,2.816,02/12/2013,0.5
02/12/2013,0.492,02/12/2013,2.848,29/11/2013,0.5
29/11/2013,0.458,29/11/2013,2.769,28/11/2013,0.5
28/11/2013,0.442,28/11/2013,2.738,27/11/2013,0.5
27/11/2013,0.467,27/11/2013,2.768,26/11/2013,0.5
26/11/2013,0.441,26/11/2013,2.732,25/11/2013,0.5
25/11/2013,0.442,25/11/2013,2.77,22/11/2013,0.5
22/11/2013,0.443,22/11/2013,2.791,21/11/2013,0.5
21/11/2013,0.454,21/11/2013,2.818,20/11/2013,0.5
20/11/2013,0.449,20/11/2013,2.733,19/11/2013,0.5
19/11/2013,0.458,19/11/2013,2.724,18/11/2013,0.5
18/11/2013,0.435,18/11/2013,2.721,15/11/2013,0.5
15/11/2013,0.426,15/11/2013,2.745,14/11/2013,0.5
14/11/2013,0.444,14/11/2013,2.755,13/11/2013,0.5
13/11/2013,0.467,13/11/2013,2.802,12/11/2013,0.5
12/11/2013,0.46,12/11/2013,2.804,11/11/2013,0.5
11/11/2013,0.474,11/11/2013,2.805,08/11/2013,0.5
08/11/2013,0.456,08/11/2013,2.767,07/11/2013,0.5
07/11/2013,0.393,07/11/2013,2.668,06/11/2013,0.5
06/11/2013,0.441,06/11/2013,2.715,05/11/2013,0.5
05/11/2013,0.453,05/11/2013,2.721,04/11/2013,0.5
04/11/2013,0.391,04/11/2013,2.625,01/11/2013,0.5
01/11/2013,0.418,01/11/2013,2.647,31/10/2013,0.5
31/10/2013,0.421,31/10/2013,2.617,30/10/2013,0.5
30/10/2013,0.391,30/10/2013,2.541,29/10/2013,0.5
29/10/2013,0.423,29/10/2013,2.6,28/10/2013,0.5
28/10/2013,0.44,28/10/2013,2.607,25/10/2013,0.5
25/10/2013,0.443,25/10/2013,2.614,24/10/2013,0.5
24/10/2013,0.446,24/10/2013,2.629,23/10/2013,0.5
23/10/2013,0.413,23/10/2013,2.597,22/10/2013,0.5
22/10/2013,0.432,22/10/2013,2.638,21/10/2013,0.5
21/10/2013,0.487,21/10/2013,2.737,18/10/2013,0.5
18/10/2013,0.472,18/10/2013,2.715,17/10/2013,0.5
17/10/2013,0.475,17/10/2013,2.746,16/10/2013,0.5
16/10/2013,0.493,16/10/2013,2.833,15/10/2013,0.5
15/10/2013,0.497,15/10/2013,2.805,14/10/2013,0.5
14/10/2013,0.447,14/10/2013,2.746,11/10/2013,0.5
11/10/2013,0.443,11/10/2013,2.737,10/10/2013,0.5
10/10/2013,0.428,10/10/2013,2.749,09/10/2013,0.5
09/10/2013,0.419,09/10/2013,2.683,08/10/2013,0.5
08/10/2013,0.425,08/10/2013,2.696,07/10/2013,0.5
07/10/2013,0.431,07/10/2013,2.707,04/10/2013,0.5
04/10/2013,0.454,04/10/2013,2.74,03/10/2013,0.5
03/10/2013,0.41,03/10/2013,2.677,02/10/2013,0.5
02/10/2013,0.435,02/10/2013,2.713,01/10/2013,0.5
01/10/2013,0.446,01/10/2013,2.714,30/09/2013,0.5
30/09/2013,0.442,30/09/2013,2.721,27/09/2013,0.5
27/09/2013,0.426,27/09/2013,2.709,26/09/2013,0.5
26/09/2013,0.453,26/09/2013,2.748,25/09/2013,0.5
25/09/2013,0.434,25/09/2013,2.753,24/09/2013,0.5
24/09/2013,0.43,24/09/2013,2.794,23/09/2013,0.5
23/09/2013,0.483,23/09/2013,2.91,20/09/2013,0.5
20/09/2013,0.498,20/09/2013,2.921,19/09/2013,0.5
19/09/2013,0.496,19/09/2013,2.9,18/09/2013,0.5
18/09/2013,0.55,18/09/2013,3.003,17/09/2013,0.5
17/09/2013,0.504,17/09/2013,2.933,16/09/2013,0.5
16/09/2013,0.486,16/09/2013,2.881,13/09/2013,0.5
13/09/2013,0.479,13/09/2013,2.913,12/09/2013,0.5
12/09/2013,0.489,12/09/2013,2.942,11/09/2013,0.5
11/09/2013,0.514,11/09/2013,3.004,10/09/2013,0.5
10/09/2013,0.534,10/09/2013,3.019,09/09/2013,0.5
09/09/2013,0.513,09/09/2013,2.955,06/09/2013,0.5
06/09/2013,0.499,06/09/2013,2.937,05/09/2013,0.5
05/09/2013,0.549,05/09/2013,3.008,04/09/2013,0.5
04/09/2013,0.476,04/09/2013,2.879,03/09/2013,0.5
03/09/2013,0.479,03/09/2013,2.88,02/09/2013,0.5
02/09/2013,0.452,02/09/2013,2.845,30/08/2013,0.5
30/08/2013,0.414,30/08/2013,2.772,29/08/2013,0.5
29/08/2013,0.414,29/08/2013,2.773,28/08/2013,0.5
28/08/2013,0.453,28/08/2013,2.804,27/08/2013,0.5
27/08/2013,0.397,27/08/2013,2.595,26/08/2013,0.5
26/08/2013,0.454,26/08/2013,2.717,23/08/2013,0.5
23/08/2013,0.44,23/08/2013,2.707,22/08/2013,0.5
22/08/2013,0.409,22/08/2013,2.713,21/08/2013,0.5
21/08/2013,0.41,21/08/2013,2.706,20/08/2013,0.5
20/08/2013,0.38,20/08/2013,2.675,19/08/2013,0.5
19/08/2013,0.432,19/08/2013,2.746,16/08/2013,0.5
16/08/2013,0.423,16/08/2013,2.704,15/08/2013,0.5
15/08/2013,0.429,15/08/2013,2.686,14/08/2013,0.5
14/08/2013,0.444,14/08/2013,2.638,13/08/2013,0.5
13/08/2013,0.427,13/08/2013,2.597,12/08/2013,0.5
12/08/2013,0.37,12/08/2013,2.463,09/08/2013,0.5
09/08/2013,0.347,09/08/2013,2.46,08/08/2013,0.5
08/08/2013,0.367,08/08/2013,2.482,07/08/2013,0.5
07/08/2013,0.385,07/08/2013,2.484,06/08/2013,0.5
06/08/2013,0.376,06/08/2013,2.478,05/08/2013,0.5
05/08/2013,0.384,05/08/2013,2.475,02/08/2013,0.5
02/08/2013,0.348,02/08/2013,2.425,01/08/2013,0.5
01/08/2013,0.321,01/08/2013,2.401,31/07/2013,0.5
31/07/2013,0.318,31/07/2013,2.358,30/07/2013,0.5
30/07/2013,0.316,30/07/2013,2.314,29/07/2013,0.5
29/07/2013,0.301,29/07/2013,2.318,26/07/2013,0.5
26/07/2013,0.295,26/07/2013,2.333,25/07/2013,0.5
25/07/2013,0.325,25/07/2013,2.377,24/07/2013,0.5
24/07/2013,0.362,24/07/2013,2.395,23/07/2013,0.5
23/07/2013,0.343,23/07/2013,2.306,22/07/2013,0.5
22/07/2013,0.324,22/07/2013,2.259,19/07/2013,0.5
19/07/2013,0.322,19/07/2013,2.284,18/07/2013,0.5
18/07/2013,0.287,18/07/2013,2.258,17/07/2013,0.5
17/07/2013,0.31,17/07/2013,2.292,16/07/2013,0.5
16/07/2013,0.318,16/07/2013,2.262,15/07/2013,0.5
15/07/2013,0.367,15/07/2013,2.342,12/07/2013,0.5
12/07/2013,0.359,12/07/2013,2.328,11/07/2013,0.5
11/07/2013,0.368,11/07/2013,2.379,10/07/2013,0.5
10/07/2013,0.379,10/07/2013,2.414,09/07/2013,0.5
09/07/2013,0.348,09/07/2013,2.434,08/07/2013,0.5
08/07/2013,0.39,08/07/2013,2.482,05/07/2013,0.5
05/07/2013,0.401,05/07/2013,2.485,04/07/2013,0.5
04/07/2013,0.384,04/07/2013,2.38,03/07/2013,0.5
03/07/2013,0.411,03/07/2013,2.394,02/07/2013,0.5
02/07/2013,0.374,02/07/2013,2.374,01/07/2013,0.5
01/07/2013,0.384,01/07/2013,2.417,28/06/2013,0.5
28/06/2013,0.398,28/06/2013,2.443,27/06/2013,0.5
27/06/2013,0.428,27/06/2013,2.428,26/06/2013,0.5
26/06/2013,0.426,26/06/2013,2.457,25/06/2013,0.5
25/06/2013,0.518,25/06/2013,2.538,24/06/2013,0.5
24/06/2013,0.546,24/06/2013,2.534,21/06/2013,0.5
21/06/2013,0.522,21/06/2013,2.404,20/06/2013,0.5
20/06/2013,0.496,20/06/2013,2.294,19/06/2013,0.5
19/06/2013,0.444,19/06/2013,2.132,18/06/2013,0.5
18/06/2013,0.442,18/06/2013,2.138,17/06/2013,0.5
17/06/2013,0.403,17/06/2013,2.077,14/06/2013,0.5
14/06/2013,0.398,14/06/2013,2.061,13/06/2013,0.5
13/06/2013,0.431,13/06/2013,2.122,12/06/2013,0.5
12/06/2013,0.435,12/06/2013,2.144,11/06/2013,0.5
11/06/2013,0.472,11/06/2013,2.174,10/06/2013,0.5
10/06/2013,0.436,10/06/2013,2.143,07/06/2013,0.5
07/06/2013,0.404,07/06/2013,2.069,06/06/2013,0.5
06/06/2013,0.373,06/06/2013,2.024,05/06/2013,0.5
05/06/2013,0.365,05/06/2013,2.009,04/06/2013,0.5
04/06/2013,0.387,04/06/2013,2.036,03/06/2013,0.5
03/06/2013,0.355,03/06/2013,1.992,31/05/2013,0.5
31/05/2013,0.374,31/05/2013,2.002,30/05/2013,0.5
30/05/2013,0.374,30/05/2013,1.967,29/05/2013,0.5
29/05/2013,0.375,29/05/2013,2,28/05/2013,0.5
28/05/2013,0.364,28/05/2013,1.963,24/05/2013,0.5
27/05/2013,0.359,27/05/2013,1.911,23/05/2013,0.5
24/05/2013,0.341,24/05/2013,1.897,22/05/2013,0.5
23/05/2013,0.33,23/05/2013,1.912,21/05/2013,0.5
22/05/2013,0.34,22/05/2013,1.903,20/05/2013,0.5
21/05/2013,0.332,21/05/2013,1.91,17/05/2013,0.5
20/05/2013,0.342,20/05/2013,1.917,16/05/2013,0.5
17/05/2013,0.331,17/05/2013,1.884,15/05/2013,0.5
16/05/2013,0.31,16/05/2013,1.861,14/05/2013,0.5
15/05/2013,0.34,15/05/2013,1.923,13/05/2013,0.5
14/05/2013,0.327,14/05/2013,1.899,10/05/2013,0.5
13/05/2013,0.316,13/05/2013,1.88,09/05/2013,0.5
10/05/2013,0.326,10/05/2013,1.89,08/05/2013,0.5
09/05/2013,0.283,09/05/2013,1.784,07/05/2013,0.5
08/05/2013,0.278,08/05/2013,1.771,06/05/2013,0.5
07/05/2013,0.288,07/05/2013,1.788,03/05/2013,0.5
06/05/2013,0.263,06/05/2013,1.718,02/05/2013,0.5
03/05/2013,0.272,03/05/2013,1.725,30/04/2013,0.5
